rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
12000	ANAPC16	anaphase promoting complex subunit 16	345	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12001	ANAPC4	anaphase promoting complex subunit 4	2543	27	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12002	ANGEL2	angel homolog 2 (Drosophila)	1667	80	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12003	ANGPT2	angiopoietin 2	1523	9	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12004	ANKHD1-EIF4EBP3	ANKHD1-EIF4EBP3	8019	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12005	ANKIB1	ankyrin repeat and IBR domain containing 1	3346	15	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12006	ANKRD10	ankyrin repeat domain 10	1283	138	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12007	ANKRD16	ankyrin repeat domain 16	1116	0	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12008	ANKRD2	ankyrin repeat domain 2 (stretch responsive muscle)	1115	571	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12009	ANKRD20A1	ankyrin repeat domain 20 family, member A1	2528	175	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12010	ANKRD20A3	ankyrin repeat domain 20 family, member A3	7584	31	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12011	ANKRD20A4	ankyrin repeat domain 20 family, member A4	2528	38	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12012	ANKRD22	ankyrin repeat domain 22	596	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12013	ANKRD23	ankyrin repeat domain 23	952	8	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12014	ANKRD35	ankyrin repeat domain 35	3058	11	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12015	ANKRD36B	ankyrin repeat domain 36B	4234	124	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12016	ANKRD37	ankyrin repeat domain 37	496	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12017	ANKRD39	ankyrin repeat domain 39	566	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12018	ANKRD45	ankyrin repeat domain 45	821	15	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12019	ANKRD49	ankyrin repeat domain 49	728	16	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12020	ANKRD52	ankyrin repeat domain 52	3341	9	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12021	ANKRD53	ankyrin repeat domain 53	1744	347	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12022	ANKRD58	ankyrin repeat domain 58	950	28	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12023	ANKRD9	ankyrin repeat domain 9	960	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12024	ANKS1B	ankyrin repeat and sterile alpha motif domain containing 1B	4131	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12025	ANKS3	ankyrin repeat and sterile alpha motif domain containing 3	2035	15	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12026	ANO10	anoctamin 10	2031	74	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12027	ANO7	anoctamin 7	2969	164	1	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12028	ANP32A	acidic (leucine-rich) nuclear phosphoprotein 32 family, member A	774	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12029	ANP32B	acidic (leucine-rich) nuclear phosphoprotein 32 family, member B	780	975	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12030	ANP32C	acidic (leucine-rich) nuclear phosphoprotein 32 family, member C	704	367	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12031	ANP32E	acidic (leucine-rich) nuclear phosphoprotein 32 family, member E	831	355	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12032	ANXA13	annexin A13	1120	237	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12033	ANXA4	annexin A4	1014	67	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12034	ANXA8L2	annexin A8-like 2	1028	19	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12035	AOC2	amine oxidase, copper containing 2 (retina-specific)	2285	10	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12036	AOC3	amine oxidase, copper containing 3 (vascular adhesion protein 1)	2304	144	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12037	AP1AR	adaptor-related protein complex 1 associated regulatory protein	945	230	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12038	AP1G1	adaptor-related protein complex 1, gamma 1 subunit	2570	48	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12039	AP1M1	adaptor-related protein complex 1, mu 1 subunit	1356	247	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12040	AP1S2	adaptor-related protein complex 1, sigma 2 subunit	488	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12041	AP1S3	adaptor-related protein complex 1, sigma 3 subunit	481	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12042	AP2S1	adaptor-related protein complex 2, sigma 1 subunit	445	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12043	AP3B2	adaptor-related protein complex 3, beta 2 subunit	3273	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12044	AP3M2	adaptor-related protein complex 3, mu 2 subunit	1289	388	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12045	AP3S1	adaptor-related protein complex 3, sigma 1 subunit	602	2	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12046	AP3S2	adaptor-related protein complex 3, sigma 2 subunit	602	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12047	AP4M1	adaptor-related protein complex 4, mu 1 subunit	1420	30	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12048	AP4S1	adaptor-related protein complex 4, sigma 1 subunit	631	912	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12049	APBA3	amyloid beta (A4) precursor protein-binding, family A, member 3 (X11-like 2)	1768	484	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12050	APC2	adenomatosis polyposis coli 2	6968	56	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12051	APCS	amyloid P component, serum	678	19	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12052	APH1A	anterior pharynx defective 1 homolog A (C. elegans)	831	139	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12053	APH1B	anterior pharynx defective 1 homolog B (C. elegans)	796	294	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12054	APITD1	apoptosis-inducing, TAF9-like domain 1	654	778	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12055	APLF	aprataxin and PNKP like factor	1572	270	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12056	APOA2	apolipoprotein A-II	315	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12057	APOA5	apolipoprotein A-V	1117	187	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12058	APOBEC2	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 2	683	13	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12059	APOBEC3A	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3A	616	553	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12060	APOC1	apolipoprotein C-I	264	517	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12061	APOC2	apolipoprotein C-II	318	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12062	APOC3	apolipoprotein C-III	312	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12063	APOF	apolipoprotein F	987	15	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12064	APOL6	apolipoprotein L, 6	1040	234	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12065	APOLD1	apolipoprotein L domain containing 1	853	899	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12066	APOM	apolipoprotein M	589	261	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12067	APOOL	apolipoprotein O-like	841	413	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12068	APRT	adenine phosphoribosyltransferase	561	8	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12069	AQP11	aquaporin 11	824	395	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12070	AQP12A	aquaporin 12A	902	907	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12071	AQP12B	aquaporin 12B	934	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12072	AQP6	aquaporin 6, kidney specific	861	252	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12073	AQP8	aquaporin 8	808	54	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12074	AQP9	aquaporin 9	908	14	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12075	ARC	activity-regulated cytoskeleton-associated protein	1191	0	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12076	ARF3	ADP-ribosylation factor 3	562	502	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12077	ARF4	ADP-ribosylation factor 4	563	452	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12078	ARF5	ADP-ribosylation factor 5	565	146	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12079	ARFGAP1	ADP-ribosylation factor GTPase activating protein 1	1303	52	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12080	ARFGAP3	ADP-ribosylation factor GTPase activating protein 3	1611	14	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12081	ARFRP1	ADP-ribosylation factor related protein 1	635	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12082	ARG1	arginase, liver	999	5	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12083	ARHGAP11B	Rho GTPase activating protein 11B	828	433	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12084	ARHGAP19	Rho GTPase activating protein 19	1531	7	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12085	ARHGAP24	Rho GTPase activating protein 24	2397	5	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12086	ARHGDIA	Rho GDP dissociation inhibitor (GDI) alpha	635	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12087	ARHGDIG	Rho GDP dissociation inhibitor (GDI) gamma	700	230	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12088	ARHGEF35	Rho guanine nucleotide exchange factor (GEF) 35	1459	8	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12089	ARHGEF7	Rho guanine nucleotide exchange factor (GEF) 7	2776	18	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12090	ARID3A	AT rich interactive domain 3A (BRIGHT-like)	1810	110	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12091	ARIH1	ariadne homolog, ubiquitin-conjugating enzyme E2 binding protein, 1 (Drosophila)	1726	14	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12092	ARL1	ADP-ribosylation factor-like 1	566	551	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12093	ARL10	ADP-ribosylation factor-like 10	749	0	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12094	ARL11	ADP-ribosylation factor-like 11	595	1	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12095	ARL13A	ADP-ribosylation factor-like 13A	934	185	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12096	ARL14	ADP-ribosylation factor-like 14	579	6	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12097	ARL16	ADP-ribosylation factor-like 16	612	796	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12098	ARL2	ADP-ribosylation factor-like 2	573	484	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12099	ARL2BP	ADP-ribosylation factor-like 2 binding protein	512	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12100	ARL3	ADP-ribosylation factor-like 3	569	482	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12101	ARL4C	ADP-ribosylation factor-like 4C	579	10	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12102	ARL4D	ADP-ribosylation factor-like 4D	610	1	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12103	ARL5A	ADP-ribosylation factor-like 5A	560	124	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12104	ARL5B	ADP-ribosylation factor-like 5B	560	105	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12105	ARL6IP1	ADP-ribosylation factor-like 6 interacting protein 1	634	696	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12106	ARL6IP4	ADP-ribosylation-like factor 6 interacting protein 4	1151	414	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12107	ARL6IP5	ADP-ribosylation-like factor 6 interacting protein 5	575	16	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12108	ARL8A	ADP-ribosylation factor-like 8A	585	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12109	ARL8B	ADP-ribosylation factor-like 8B	585	525	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12110	ARL9	ADP-ribosylation factor-like 9	382	360	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12111	ARMC10	armadillo repeat containing 10	1056	284	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12112	ARMC6	armadillo repeat containing 6	1459	136	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12113	ARMC7	armadillo repeat containing 7	605	788	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12114	ARMCX3	armadillo repeat containing, X-linked 3	1140	75	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12115	ARMCX6	armadillo repeat containing, X-linked 6	903	474	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12116	ARNT2	aryl-hydrocarbon receptor nuclear translocator 2	2226	21	0	3	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12117	ARNTL	aryl hydrocarbon receptor nuclear translocator-like	1959	726	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12118	ARPC2	actin related protein 2/3 complex, subunit 2, 34kDa	945	363	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12119	ARPC4	actin related protein 2/3 complex, subunit 4, 20kDa	527	63	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12120	ARPC5	actin related protein 2/3 complex, subunit 5, 16kDa	468	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12121	ARPC5L	actin related protein 2/3 complex, subunit 5-like	476	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12122	ARPP19	cAMP-regulated phosphoprotein, 19kDa	347	102	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12123	ARR3	arrestin 3, retinal (X-arrestin)	1233	5	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12124	ARRDC1	arrestin domain containing 1	1332	40	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12125	ARRDC2	arrestin domain containing 2	1513	32	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12126	ARRDC3	arrestin domain containing 3	1273	58	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12127	ARSB	arylsulfatase B	1661	36	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12128	ARSJ	arylsulfatase family, member J	1804	18	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12129	ART3	ADP-ribosyltransferase 3	1214	3	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12130	ART4	ADP-ribosyltransferase 4 (Dombrock blood group)	955	45	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12131	ARTN	artemin	784	357	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12132	ARX	aristaless related homeobox	1705	219	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12133	ASAH2B	N-acylsphingosine amidohydrolase (non-lysosomal ceramidase) 2B	520	13	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12134	ASB1	ankyrin repeat and SOCS box-containing 1	1026	118	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12135	ASB14	ankyrin repeat and SOCS box-containing 14	1834	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12136	ASB16	ankyrin repeat and SOCS box-containing 16	1469	140	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12137	ASB18	ankyrin repeat and SOCS box-containing 18	1420	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12138	ASB3	ankyrin repeat and SOCS box-containing 3	1604	36	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12139	ASB8	ankyrin repeat and SOCS box-containing 8	879	73	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12140	ASCC2	activating signal cointegrator 1 complex subunit 2	2350	8	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12141	ASCL3	achaete-scute complex homolog 3 (Drosophila)	552	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12142	ASF1A	ASF1 anti-silencing function 1 homolog A (S. cerevisiae)	516	451	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12143	ASGR2	asialoglycoprotein receptor 2	968	159	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12144	ASNA1	arsA arsenite transporter, ATP-binding, homolog 1 (bacterial)	1073	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12145	ASPHD1	aspartate beta-hydroxylase domain containing 1	1181	77	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12146	ASRGL1	asparaginase like 1	955	250	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12147	ATAD3A	ATPase family, AAA domain containing 3A	1967	18	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12148	ATF3	activating transcription factor 3	620	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12149	ATF7	activating transcription factor 7	1529	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12150	ATG10	ATG10 autophagy related 10 homolog (S. cerevisiae)	691	682	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12151	ATG12	ATG12 autophagy related 12 homolog (S. cerevisiae)	435	155	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12152	ATG3	ATG3 autophagy related 3 homolog (S. cerevisiae)	989	530	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12153	ATG4C	ATG4 autophagy related 4 homolog C (S. cerevisiae)	1417	156	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12154	ATHL1	ATH1, acid trehalase-like 1 (yeast)	2266	2	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12155	ATL1	atlastin GTPase 1	1729	20	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12156	ATL2	atlastin GTPase 2	1912	12	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12157	ATOH1	atonal homolog 1 (Drosophila)	1065	49	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12158	ATOH7	atonal homolog 7 (Drosophila)	459	378	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12159	ATOH8	atonal homolog 8 (Drosophila)	974	242	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12160	ATP1A4	ATPase, Na+/K+ transporting, alpha 4 polypeptide	3174	5	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12161	ATP1B3	ATPase, Na+/K+ transporting, beta 3 polypeptide	864	339	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12162	ATP2B1	ATPase, Ca++ transporting, plasma membrane 1	3897	0	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12163	ATP2B4	ATPase, Ca++ transporting, plasma membrane 4	3876	4	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12164	ATP5A1	ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1, cardiac muscle	1712	15	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12165	ATP5C1	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1	941	17	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12166	ATP5D	ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit	525	4	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12167	ATP5E	ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit	166	55	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12168	ATP5F1	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit B1	795	172	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12169	ATP5G1	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C1 (subunit 9)	429	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12170	ATP5G3	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C3 (subunit 9)	447	361	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12171	ATP5H	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit d	508	623	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12172	ATP5I	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit E	226	6	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12173	ATP5J	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F6	373	96	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12174	ATP5J2	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F2	326	167	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12175	ATP5L	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit G	320	189	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12176	ATP5L2	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit G2 pseudogene	303	2	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12177	ATP5O	ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit (oligomycin sensitivity conferring protein)	670	35	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12178	ATP5S	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit s (factor B)	712	381	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12179	ATP5SL	ATP5S-like	836	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12180	ATP6V0A1	ATPase, H+ transporting, lysosomal V0 subunit a1	2619	7	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12181	ATP6V0A4	ATPase, H+ transporting, lysosomal V0 subunit a4	2603	91	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12182	ATP6V0B	ATPase, H+ transporting, lysosomal 21kDa, V0 subunit b	646	197	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12183	ATP6V0D1	ATPase, H+ transporting, lysosomal 38kDa, V0 subunit d1	1086	81	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12184	ATP6V0E1	ATPase, H+ transporting, lysosomal 9kDa, V0 subunit e1	260	419	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12185	ATP6V0E2	ATPase, H+ transporting V0 subunit e2	750	32	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12186	ATP6V1C1	ATPase, H+ transporting, lysosomal 42kDa, V1 subunit C1	1197	281	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12187	ATP6V1E1	ATPase, H+ transporting, lysosomal 31kDa, V1 subunit E1	713	812	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12188	ATP6V1F	ATPase, H+ transporting, lysosomal 14kDa, V1 subunit F	366	549	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12189	ATP6V1G1	ATPase, H+ transporting, lysosomal 13kDa, V1 subunit G1	365	130	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12190	ATP6V1G2	ATPase, H+ transporting, lysosomal 13kDa, V1 subunit G2	369	642	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12191	ATP9B	ATPase, class II, type 9B	3562	2	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12192	ATPAF1	ATP synthase mitochondrial F1 complex assembly factor 1	1019	2	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12193	ATPAF2	ATP synthase mitochondrial F1 complex assembly factor 2	898	227	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12194	ATPBD4	ATP binding domain 4	1026	76	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12195	ATPIF1	ATPase inhibitory factor 1	372	4	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12196	ATXN2	ataxin 2	4038	13	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12197	ATXN3	ataxin 3	1128	142	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12198	ATXN7L1	ataxin 7-like 1	2723	943	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12199	ATXN7L3	ataxin 7-like 3	1111	142	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12200	AUH	AU RNA binding protein/enoyl-Coenzyme A hydratase	1058	68	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12201	AUP1	ancient ubiquitous protein 1	1277	58	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12202	AURKB	aurora kinase B	1067	221	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12203	AURKC	aurora kinase C	964	144	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12204	AVEN	apoptosis, caspase activation inhibitor	1111	388	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12205	AVP	arginine vasopressin (neurophysin II, antidiuretic hormone, diabetes insipidus, neurohypophyseal)	507	83	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12206	AVPI1	arginine vasopressin-induced 1	452	4	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12207	AWAT2	acyl-CoA wax alcohol acyltransferase 2	1032	191	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12208	AZGP1	alpha-2-glycoprotein 1, zinc-binding	911	56	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12209	AZIN1	antizyme inhibitor 1	1387	127	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12210	B2M	beta-2-microglobulin	374	722	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12211	B3GALNT1	beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)	1000	98	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
